0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547
0.0895563128023866,0.0899955524667964,0.0913884140351975,0.0931044703001285,0.0954310544127702,0.0979563253370368,0.100686842025634,0.103311578192666,0.106012613215076,0.108622763667141,0.111286512123236,0.114015727819386,0.116793555905022,0.119559336628615,0.122323402423726,0.125023764965288,0.12744769942222,0.129580689769913,0.131469755041248,0.133151407248641,0.134549309169275,0.135666145024804,0.136646339671043,0.137451347452968,0.138067923798161,0.138484643983322,0.13870165488613,0.13873048775025,0.138620609230011,0.138394174994458,0.138084009127563,0.137693879123692,0.137268248835163,0.136829041041697,0.136409587027894,0.136061945013881,0.135869231034766,0.135881076994407,0.136146558002215,0.136691042038691,0.137487872679066,0.138467144209812,0.139557139561605,0.140702839754286,0.141883091121384,0.143027371504595,0.144076432048437,0.145015529429293,0.145770621804611,0.146303004497538,0.146633522211511,0.146749699372332,0.14668228225405,0.146514446280278,0.146286596417794,0.146037829839594,0.145773406237658,0.145498150436046,0.145264981736899,0.145101432736034,0.145028897994969,0.145058406265483,0.145189668582039,0.145417801993699,0.145716062281154,0.146041529952529,0.146370244639772,0.14662773567102,0.146758448890925,0.146743498252624,0.146598844112848,0.146363665312674,0.14607931463526,0.145804729915331,0.145531486431261,0.145249298656077,0.144935078985204,0.144596965883248,0.1442363278421,0.143881874016756,0.143556946067892,0.143304878774436,0.143137751264857,0.143073448105863,0.143113325528607,0.143229063226812,0.143402109475237,0.143614667763791,0.143838066551463,0.144066238795667,0.144279781574682,0.1444944320032,0.1447243207141,0.144961970026736,0.145201669905049,0.145445313684136,0.145680828155244,0.145909863196696,0.146109071857147,0.146277770398917,0.146409387676242,0.146487962121225,0.146512124174659,0.146502345634113,0.146452560424942,0.146376732539752,0.146292648579079,0.14621623648388,0.146153250848273,0.146110330791752,0.146082360094175,0.146063302659055,0.146045881643326,0.146031441798038,0.146014881958115,0.145996601338021,0.145987089922311,0.145992279265663,0.146031680075271,0.146100247397936,0.146175279033058,0.146218418141929,0.146217173349429,0.146164457069197,0.146023180305431,0.145783453213459,0.145451512077169,0.145054187934438,0.144624828567842,0.144185559628842,0.143749390316802,0.143331291342216,0.142938754269376,0.142576936004836,0.142260443523901,0.141991782953047,0.141768041747232,0.141589980542422,0.141454876676557,0.141354958362304,0.141294284854261,0.141266873713131,0.141276596807336,0.141327838220575,0.141415119057988,0.141540183379736,0.141690919746432,0.141856824501958,0.142033744530208,0.142214701407982,0.142394622222726,0.14256274626909,0.14272059201905,0.14286148452696,0.142980250895892,0.143073186523521,0.143136702514568,0.143168154671073,0.143163944162096,0.143127509913741,0.143403837473413,0.143658556616678,0.1438868775008,0.144088317703168,0.144254489268518,0.144393355482949,0.144510546838228,0.144624490483194,0.144739150065699,0.144874234956083,0.145029383750209,0.145215928985271,0.145428625773908,0.145649461811619,0.145851249048178,0.146011965135125,0.146141516902184,0.146240137683245,0.146301470970513,0.146331800221464,0.146335686555053,0.146313379098667,0.146251117643794,0.146158029518541,0.146049221328365,0.145932584930432,0.145821725177135,0.145720981564366,0.145644086414715,0.145599447758245,0.145597679548161,0.145657096671094,0.145776451159819,0.145946689635356,0.14616004489697,0.146390029402474,0.14659040920647,0.146730051633828,0.146778073029945,0.146719920983478,0.146556142906205,0.14631631949863,0.146024847810334,0.145689308681887,0.145306448758431,0.144882778796714,0.144440571138503,0.143981019057046,0.143545793502298,0.143173554110436,0.142875114162257,0.142664690662702,0.14254589227262,0.142505128881571,0.142529606304441,0.142601158104648,0.142710804096577,0.142848620501979,0.142990277843758,0.143121465729564,0.143226481685749,0.143301714539704,0.143347483212695,0.143362492882027,0.143355970743693,0.143339871304452,0.143321970864171,0.1433183504176,0.143350308472299,0.143425492344286,0.14353609257609,0.143656917333644,0.143770422777947,0.143854389566625,0.143911805457399,0.143960682062772,0.144012669040396,0.14406316700871,0.144126178117103,0.144200260485359,0.144285313857012,0.144375399948078,0.144474807200357,0.144577426660806,0.144693620813842,0.144844369754663,0.145034609975771,0.145255006800918,0.145469629676537,0.145629641425204,0.145735438355587,0.145777780748527,0.145748489995662,0.145643913718735,0.145455051949689,0.145194722413689,0.144885900356412,0.144536367891552,0.144175531684355,0.143814468565904,0.143458491786277,0.143121986340535,0.142819052991462,0.142553851168297,0.142340075347977,0.142181791164492,0.142068471982373,0.141989743095679,0.14194055048431,0.141916937852203,0.141915371485485,0.141943641579291,0.142003175926707,0.142096831273759,0.142229257052413,0.142385721972804,0.142546120817514,0.142695494501817,0.142811074206924,0.1428878126662,0.142948997308028,0.143021281752619,0.143116750957007,0.143239717981966,0.143421451482766,0.143658358604251,0.143947830801723,0.144254454682713,0.144565194974051,0.144861216727103,0.145135726852086,0.145381101992056,0.145599660488479,0.145794462639988,0.145962902871274,0.146117045672471,0.146268684028513,0.146433003888621,0.146628856952183,0.146872084721699,0.147162716714567,0.147492071763867,0.147825617881796,0.148123587413166,0.148363233141328,0.148532899125223,0.148638019891619,0.148687603456185,0.148690042961798,0.148652174062815,0.148579389714167,0.148476534664757,0.148339048764848,0.148181696663816,0.148007420813075,0.147825750358584,0.14764926153196,0.147483112425334,0.147344535419454,0.147239759893029,0.147172065754075,0.147142176969334,0.147143592190242,0.147183744248206,0.147255837440688,0.147351963238441,0.14745657719709,0.14756019910718,0.147645446264473,0.147705131764191,0.147728303483443,0.147697065705782,0.147624915473781,0.147554024363628,0.147513902979696,0.147504315611464,0.147478604294187,0.14740814328667,0.147288179369878,0.147136247287131,0.146980760608249,0.146839097733585,0.146720220487524,0.146627063333822,0.146559679049773,0.146535192158999,0.146543471438463,0.146586828158345,0.146647257392222,0.146703500837037,0.146739932732816,0.146742924465928,0.146720242450365,0.146682959094485,0.146627599886002,0.14657457889344,0.146547677025107,0.146559886154863,0.146623098966966,0.146725532610718,0.146855251360044,0.146989223670098,0.147122260442683,0.147257091993495,0.147403433503435,0.14757136734568,0.147752219488566,0.147953425601804,0.148152109286092,0.148315272632088,0.148432938181987,0.148503722229313,0.14852101123042,0.148483599764808,0.148391311027894,0.148255844788982,0.148086779748815,0.147899371207524,0.14770945133489,0.147534597878526,0.14739502721374,0.147295921964062,0.147252049510668,0.147275200637915,0.147362400861507,0.147499265203359,0.147669207085658,0.147866587223827,0.148077927100731,0.148292226367169,0.148498277282782,0.148691022828855,0.148866086955155,0.149019507032347,0.149148112605774,0.149248418008461,0.149321154875261,0.149373145116845,0.149401439626553,0.149398058139015,0.149375328767362,0.149332933981486,0.149270917244729,0.149203331011328,0.14912326356253,0.149013503871954,0.148863042077899,0.148669130247596,0.148464485025849,0.148290245300549,0.14816433162669,0.148078839100216,0.148035130685754,0.148039405629241,0.148093970662678,0.148176183221539,0.14826625213543,0.148358524260661,0.14844099023518,0.148524786999661,0.148617102249981,0.148725561751534,0.148853979997062,0.148993867893096,0.149142126299109,0.149294710075282,0.149445922630055,0.149595161416252,0.149741165059305,0.149877543326313,0.150004108868271,0.150109857698317,0.150191130411004,0.150239931310174,0.150254301784891,0.150247108667219,0.150227084660727,0.150203626319094,0.150179185267211,0.150155306179228,0.150120139413361,0.150066392874816,0.149992822713528,0.149895692737358,0.149775582108973,0.149651918556761,0.149527450801712,0.149422684199501,0.149339142644634,0.149279578840022,0.149264212193668,0.149296680553832,0.149380200959368,0.149516749783164,0.149709848517585,0.149954236931147,0.150242167696555,0.150557609147622,0.150859145243758,0.151095148252844,0.151219815672525,0.151235489522786,0.15116559744512,0.15103367358877,0.150851947805663,0.150619826500088,0.150348485222798,0.150061252101455,0.149768223314081,0.149478748393667,0.149199451864051,0.148936740963401,0.14870407777822,0.148510813282473,0.148370028690169,0.14828936380786,0.148263489125969,0.148297271857012,0.14837670000656,0.148489563250118,0.14861265656656,0.148744307388671,0.148875039258112,0.148995811689412,0.149102867112229,0.149193349288933,0.149262682194308,0.149305769664682,0.149319677243684,0.149294976550106,0.149233327780729,0.149145685594206,0.149031772214936,0.148871260539821,0.148660778593406,0.148426606367882,0.148215166360868,0.148055680424392,0.147948083374602,0.147876656926301,0.147823345720486,0.14777747810615,0.147735321892614,0.147702703678348,0.147683442262481,0.147663699356074,0.1476643881828,0.147697466322074,0.14776566073446,0.147896377496674,0.148098668540766,0.148353762277845,0.148633153344253,0.148901424399872,0.149138968144132,0.149319053994445,0.149434293190733,0.149490580309189,0.149491774081908,0.149456605781739,0.149398250450845,0.149319603695409,0.14921991796998,0.149102163112681,0.148963068446938,0.148806306274694,0.14864200717608,0.148473844184349,0.148311167941132,0.148169605798986,0.14806159848601,0.147991901822623,0.147966810477507,0.147983131230376,0.148044110552245,0.148143556612773,0.148280102744307,0.14843692574971,0.148595076515905,0.148744839213323,0.148862003700211,0.14894756980625,0.148988019077279,0.148969764449171,0.148898192886226,0.148804011602894,0.148701218326401,0.148574952813269
